20207,382,3820005,ﾅｶﾞﾉｹﾝ,ｽｻﾞｶｼ,ｼﾝﾃﾞﾝﾏﾁ,長野県,須坂市,新田町,0,0,0,0,1,5
20207,382,3820911,ﾅｶﾞﾉｹﾝ,ｽｻﾞｶｼ,ｽｻﾞｶ,長野県,須坂市,須坂,0,0,0,0,1,5
20207,382,3820099,ﾅｶﾞﾉｹﾝ,ｽｻﾞｶｼ,ｽﾐｻｶ,長野県,須坂市,墨坂,0,0,1,0,1,5
20207,382,3820932,ﾅｶﾞﾉｹﾝ,ｽｻﾞｶｼ,ﾀｶﾅｼ,長野県,須坂市,高梨,0,0,0,0,1,5
20207,382,3820917,ﾅｶﾞﾉｹﾝ,ｽｻﾞｶｼ,ﾀﾉｶﾞﾐ,長野県,須坂市,田の神,0,0,0,0,1,5
20207,382,3820073,ﾅｶﾞﾉｹﾝ,ｽｻﾞｶｼ,ﾀﾉｶﾞﾐﾏﾁ,長野県,須坂市,田の神町,0,0,0,0,1,5
20207,382,3820926,ﾅｶﾞﾉｹﾝ,ｽｻﾞｶｼ,ﾄﾁｸﾞﾗ,長野県,須坂市,栃倉,0,0,0,0,1,5
20207,382,3820921,ﾅｶﾞﾉｹﾝ,ｽｻﾞｶｼ,ﾄﾖｵｶ,長野県,須坂市,豊丘,0,0,0,0,1,5
20207,382,3820908,ﾅｶﾞﾉｹﾝ,ｽｻﾞｶｼ,ﾄﾖｼﾏ,長野県,須坂市,豊島,0,0,0,0,1,5
20207,382,3820935,ﾅｶﾞﾉｹﾝ,ｽｻﾞｶｼ,ﾅｶｼﾞﾏ,長野県,須坂市,中島,0,0,0,0,1,5
20207,382,3820032,ﾅｶﾞﾉｹﾝ,ｽｻﾞｶｼ,ﾅﾂﾊﾞﾀﾏﾁ,長野県,須坂市,夏端町,0,0,0,0,1,5
20207,38622,3862211,ﾅｶﾞﾉｹﾝ,ｽｻﾞｶｼ,ﾆﾚｲ,長野県,須坂市,仁礼,1,0,0,0,1,5
20207,382,3820925,ﾅｶﾞﾉｹﾝ,ｽｻﾞｶｼ,ﾆﾚｲ,長野県,須坂市,仁礼,1,0,0,0,1,5
20207,382,3820034,ﾅｶﾞﾉｹﾝ,ｽｻﾞｶｼ,ﾆﾚｲﾏﾁ,長野県,須坂市,仁礼町,0,0,0,0,1,5
20207,382,3820905,ﾅｶﾞﾉｹﾝ,ｽｻﾞｶｼ,ﾇﾏﾒ,長野県,須坂市,沼目,0,0,0,0,1,5
20207,382,3820913,ﾅｶﾞﾉｹﾝ,ｽｻﾞｶｼ,ﾉﾍﾞ,長野県,須坂市,野辺,0,0,0,0,1,5
20207,382,3820927,ﾅｶﾞﾉｹﾝ,ｽｻﾞｶｼ,ﾊｯﾁｮｳ,長野県,須坂市,八町,0,0,0,0,1,5
20207,382,3820902,ﾅｶﾞﾉｹﾝ,ｽｻﾞｶｼ,ﾋﾀｷ,長野県,須坂市,日滝,0,0,0,0,1,5
20207,382,3820934,ﾅｶﾞﾉｹﾝ,ｽｻﾞｶｼ,ﾌｸｼﾞﾏ,長野県,須坂市,福島,0,0,0,0,1,5
20207,382,3820011,ﾅｶﾞﾉｹﾝ,ｽｻﾞｶｼ,ﾎﾝｺﾞｳﾁｮｳ,長野県,須坂市,本郷町,0,0,0,0,1,5
20207,382,3820072,ﾅｶﾞﾉｹﾝ,ｽｻﾞｶｼ,ﾐﾅﾐｵｶﾞﾜﾗﾁｮｳ,長野県,須坂市,南小河原町,0,0,0,0,1,5
20207,382,3820928,ﾅｶﾞﾉｹﾝ,ｽｻﾞｶｼ,ﾐｮｳﾄｸ,長野県,須坂市,明徳,0,0,0,0,1,5
20207,382,3820904,ﾅｶﾞﾉｹﾝ,ｽｻﾞｶｼ,ﾑﾗﾔﾏ,長野県,須坂市,村山,0,0,0,0,1,5
20207,382,3820903,ﾅｶﾞﾉｹﾝ,ｽｻﾞｶｼ,ﾔｴﾓﾘ,長野県,須坂市,八重森,0,0,0,0,1,5
20207,382,3820923,ﾅｶﾞﾉｹﾝ,ｽｻﾞｶｼ,ﾖﾅｺ,長野県,須坂市,米子,0,0,0,0,1,5
20207,382,3820915,ﾅｶﾞﾉｹﾝ,ｽｻﾞｶｼ,ﾖﾅﾓﾁ,長野県,須坂市,米持,0,0,0,0,1,5
26102,602,6020854,ｷｮｳﾄﾌ,ｷｮｳﾄｼｶﾐｷﾞｮｳｸ,ｶﾒﾔﾁｮｳ,京都府,京都市上京区,亀屋町,0,0,0,0,1,5
26102,602,6028002,ｷｮｳﾄﾌ,ｷｮｳﾄｼｶﾐｷﾞｮｳｸ,ﾀｶﾂｶｻﾁｮｳ,京都府,京都市上京区,鷹司町,0,0,0,0,1,5
26102,602,6028143,ｷｮｳﾄﾌ,ｷｮｳﾄｼｶﾐｷﾞｮｳｸ,ﾅｶﾉﾁｮｳ,京都府,京都市上京区,中之町,0,0,0,0,1,5
26104,604,6048052,ｷｮｳﾄﾌ,ｷｮｳﾄｼﾅｶｷﾞｮｳｸ,ｶｼﾞﾔﾁｮｳ,京都府,京都市中京区,鍛冶屋町,0,0,0,0,1,5
26104,604,6040975,ｷｮｳﾄﾌ,ｷｮｳﾄｼﾅｶｷﾞｮｳｸ,ｷｸﾔﾁｮｳ,京都府,京都市中京区,菊屋町,0,0,0,0,1,5
26106,600,6008045,ｷｮｳﾄﾌ,ｷｮｳﾄｼｼﾓｷﾞｮｳｸ,ﾁｬﾏﾔﾁｮｳ,京都府,京都市下京区,茶磨屋町,0,0,0,0,1,5
38215,79102,7910223,ｴﾋﾒｹﾝ,ﾄｳｵﾝｼ,ｶﾐﾊﾔｼ,愛媛県,東温市,上林,0,0,0,0,1,5
